class name,time,location,instructors,dates,campus
HAI 3500 - Haiti: Language and Culture,MoTuWeThFr 1:00PM - 3:00PM,SCH. INTER.&PUBLIC AFFAIRS 230,Nadeve Menard,07/01/2024 - 07/12/2024,Modesto A. Maidique Campus
MUH 2018 - Evolution of Jazz,Mo 10:00AM - 1:20PM,College of Business Complex155,Ludwig Afonso,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
MUH 2018 - Evolution of Jazz,We 10:00AM - 1:20PM,Charles E. Perry (PC) 310,Charles Dye,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
MUH 2018 - Evolution of Jazz,Th 8:15AM - 11:35AM,Ryder Business 120,David Fernandez,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
MUL 1010 - Music Literature/Music Appreciation,MoTuWeTh 8:15AM - 9:50AM,Rafael Diaz-Balart 1100,Edgar Sanfeliz Botta,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
MUL 1010 - Music Literature/Music Appreciation,MoWe 8:15AM - 11:35AM,Chem & Physics 197,Luis Gomez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
MUL 1010 - Music Literature/Music Appreciation,Mo 11:45AM - 3:05PM,Rafael Diaz-Balart 1100,Luis Gomez,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
MUT 1001 - Fundamentals of Music,MoWe 10:00AM - 1:20PM,Deuxieme Maison 160,Armando Tranquilino,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
MUT 1112 - Music Theory II,MoWe 10:00AM - 11:35AM,Chem & Physics 111,Edgar Sanfeliz Botta,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
MUT 1222 - Sightsinging II,We 1:30PM - 4:50PM,Graham Center 275B,"Edgar Sanfeliz Botta,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6002C - Advanced Health Assessment,Mo 8:00AM - 12:00PM,Academic Health Center 3 -407,"Rosa Roche,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6002C - Advanced Health Assessment,Tu 8:00AM - 12:00PM,Academic Health Center 3 - 205,"Christina Vera,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6002C - Advanced Health Assessment,Tu 8:00AM - 12:00PM,Academic Health Center 3 - 205,"Dana Sherman,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6337L - Role Synthesis in Advanced Child Health Nursing Practice,We 1:15PM - 2:20PM,Chem & Physics 115,"Belinda Godfrey,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6337L - Role Synthesis in Advanced Child Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Rosa Roche,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6423 - Principles of Anesthesiology Nursing III,We 1:30PM - 3:50PM,Academic Health Center 3 - 205,"Yasmine Campbell,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6426 - Advanced Principles of Anesthesiology Nursing II,Tu 9:00AM - 11:30AM,Academic Health Center 3 - 214,"Yasmine Campbell,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6462 - Pharmacology and Chemistry of Anesthesiology Nursing,Tu 1:00PM - 4:30PM,Academic Health Center 3 - 205,"Fernando Alfonso,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6495 - Anesthesia for Special Populations II,We 9:00AM - 12:30PM,Academic Health Center 3 - 205,Valerie Diaz,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 1:15PM - 2:20PM,Academic Health Center 4 -202,Francisco Brenes,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Francisco Brenes,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Ernesto Sarduy,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 5:00PM - 6:05PM,Charles E. Perry (PC) 445,Ernesto Sarduy,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Sandra Pelaez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 5:00PM - 6:05PM,Charles E. Perry (PC) 445,Sandra Pelaez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 1:15PM - 2:20PM,Academic Health Center 4 -202,"Francisco Brenes,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Antonella Grana,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 1:15PM - 2:20PM,Academic Health Center 4 -202,Antonella Grana,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6505L - Role Synthesis in Advanced Psychiatric-Mental Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Antonella Grana,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 1:15PM - 2:20PM,Charles E. Perry (PC) 449,Charles Buscemi,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,To be Announced,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 1:15PM - 2:20PM,Chem & Physics 111,Rafael Alonso,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Rafael Alonso,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 1:15PM - 2:20PM,Graham Center 287A,Deana Goldin,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Deana Goldin,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 1:15PM - 2:20PM,Graham Center 287A,Dana Sherman,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Dana Sherman,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 1:15PM - 2:20PM,Charles E. Perry (PC) 449,"Yhovana Gordon,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Charles Buscemi,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 1:15PM - 2:20PM,Chem & Physics 111,Rafael Alonso,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NGR 6619L - Role Synthesis in Advanced Family Health Nursing Practice,We 2:30PM - 4:50PM,Student Acad Success Cntr 352,Yhovana Gordon,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3145 - Pharmacologic Basis for Nursing Practice,Th 9:30AM - 12:45PM,Ziff Education Bldg 110,Audrey Miller,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3145 - Pharmacologic Basis for Nursing Practice,Th 1:30PM - 4:45PM,Chem & Physics 197,Audrey Miller,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226 - Nursing Care of Adults I,Tu 9:30AM - 12:45PM,Ziff Education Bldg 110,Joana Bringas,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226 - Nursing Care of Adults I,Tu 1:30PM - 4:45PM,Chem & Physics 197,Joana Bringas,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,Sa 7:00AM - 3:00PM,Academic Health Center 3 -309,Lilia Mendoza,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,We 3:00PM - 11:00PM,Academic Health Center 3 -309,Priscilla Gonzales,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,Sa 7:00AM - 3:00PM,Academic Health Center 3 -309,Shamma Legrand,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,We 7:00AM - 3:00PM,Academic Health Center 3 -309,Karina Herrera,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Lisa Patterson,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Dailin Delgado,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,We 3:00PM - 11:00PM,Academic Health Center 3 -309,Maria Ibarra,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Marcela Sandino,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3226L - Nursing Care of Adults I Clinical,Sa 7:00AM - 3:00PM,Academic Health Center 3 -309,Davina Smith,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227 - Nursing Care of Adults II,Tu 12:15PM - 1:50PM,Deuxieme Maison 100,Victor Delgado,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227 - Nursing Care of Adults II,Tu 12:15PM - 1:50PM,Deuxieme Maison 100,Victor Delgado,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227 - Nursing Care of Adults II,Tu 10:00AM - 11:35AM,Ryder Business 120,Ana Diez Sampedro,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227 - Nursing Care of Adults II,Tu 10:00AM - 11:35AM,Ryder Business 120,Ana Diez Sampedro,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,We 7:00AM - 3:00PM,Academic Health Center 3 -309,Patricia Ruiz,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,"Natalie Merino,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Patricia Ruiz,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Amira El Kholy,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,We 7:00AM - 3:00PM,Academic Health Center 3 -309,Luzmary Ocampo,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Amira El Kholy,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Luzmary Ocampo,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,We 7:00AM - 3:00PM,Academic Health Center 3 -309,Maritza Cardena-Alencar,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Fr 3:00PM - 11:00PM,Academic Health Center 3 -309,Luis Diaz-Paez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Sa 7:00AM - 3:00PM,Academic Health Center 3 -309,Sharo Thampy,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Rachel Garcell,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Luzmary Ocampo,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Mo 3:00PM - 11:00PM,Academic Health Center 3 -309,Luis Diaz-Paez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Su 7:00AM - 3:00PM,Academic Health Center 3 -309,Patricia Ruiz,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,We 7:00AM - 3:00PM,Academic Health Center 3 -309,Ariel Fuentes,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Luis Diaz-Paez,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Lisa Patterson,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Sharon Simon,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,We 7:00AM - 3:00PM,Academic Health Center 3 -309,Shani Marks-Donkor,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3227L - Nursing Care of Adults II Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Maritza Cardena-Alencar,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,We 3:00PM - 11:00PM,Academic Health Center 3 -309,"Greta Alvarez,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Gerardo Chang,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,We 7:00AM - 3:00PM,Academic Health Center 3 -309,Gerardo Chang,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Gerardo Chang,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,Fr 3:00PM - 11:00PM,Academic Health Center 3 -309,Marjorie Hardy-Hibbert,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,Fr 3:00PM - 11:00PM,Academic Health Center 3 -309,Heather Brathwaite,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Heather Brathwaite,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,Fr 3:00PM - 11:00PM,Academic Health Center 3 -309,Pauline Peterkin,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 3535L - Psychosocial Nursing Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Dina Rubio,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4355L - Care of Families: Childrearing Nursing Clinical,Mo 7:00AM - 3:00PM,Academic Health Center 3 -309,Lillybet Guilarte,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4355L - Care of Families: Childrearing Nursing Clinical,We 3:00PM - 11:00PM,Academic Health Center 3 -309,Carmen Duque,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4355L - Care of Families: Childrearing Nursing Clinical,Fr 6:45AM - 2:45PM,Academic Health Center 3 -309,Joanne Christopher-Hines,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4355L - Care of Families: Childrearing Nursing Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Carmen Duque,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4355L - Care of Families: Childrearing Nursing Clinical,Sa 7:00AM - 3:00PM,Academic Health Center 3 -309,Lillybet Guilarte,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4355L - Care of Families: Childrearing Nursing Clinical,We 6:45AM - 2:45PM,Academic Health Center 3 -309,Joanne Christopher-Hines,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4355L - Care of Families: Childrearing Nursing Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Michelle Burke,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4355L - Care of Families: Childrearing Nursing Clinical,Fr 3:00PM - 11:00PM,Academic Health Center 3 -309,Michelle Burke,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4455L - Care of Families: Childbearing Nursing Clinical,Fr 7:00AM - 3:00PM,Academic Health Center 3 -309,Stephanie Porter-Plummer,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4455L - Care of Families: Childbearing Nursing Clinical,Fr 3:00PM - 11:00PM,Academic Health Center 3 -309,Marcia Battieste,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4455L - Care of Families: Childbearing Nursing Clinical,Mo 3:00PM - 11:00PM,Academic Health Center 3 -309,Natalia Mironova-Silverstein,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4455L - Care of Families: Childbearing Nursing Clinical,Su 7:00AM - 3:00PM,Academic Health Center 3 -309,Stephanie Porter-Plummer,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4455L - Care of Families: Childbearing Nursing Clinical,We 3:00PM - 11:00PM,Academic Health Center 3 -309,Amira El Kholy,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
NUR 4455L - Care of Families: Childbearing Nursing Clinical,Mo 3:00PM - 11:00PM,Academic Health Center 3 -309,Stephanie Porter-Plummer,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 4418 - Impact of Neurological Dysfunction on Human Performance,We 5:00PM - 8:20PM,Academic Health Center 3 -110,Ferdinand Gomez,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
OTH 4418 - Impact of Neurological Dysfunction on Human Performance,We 5:00PM - 8:20PM,"Comp, Arts, Sci & Educat 135",Ferdinand Gomez,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 5217 - Occupational Engagement Throughout the Continuum of Care,WeFr 9:00AM - 10:40AM,Chem & Physics 101,Stephanie Vanegas,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 5217L - Occupational Engagement Throughout the Continuum of Care Lab,We 11:00AM - 1:30PM,Academic Health Center 3 - 409,Stephanie Vanegas,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 5217L - Occupational Engagement Throughout the Continuum of Care Lab,We 2:00PM - 4:30PM,Academic Health Center 3 - 409,Stephanie Vanegas,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 5217L - Occupational Engagement Throughout the Continuum of Care Lab,Fr 11:00AM - 1:30PM,Academic Health Center 3 - 409,Stephanie Vanegas,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 5430 - Biomechanical and Rehabilitative Approaches in Occupational Therapy I,TuTh 9:00AM - 10:40AM,"Comp, Arts, Sci & Educat 135",Hector Huerta,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 5430L - Biomechanical and Rehabilitative Approaches in Occupational Therapy I - Lab,Tu 11:00AM - 1:30PM,Academic Health Center 3 - 406,Hector Huerta,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 5430L - Biomechanical and Rehabilitative Approaches in Occupational Therapy I - Lab,Tu 2:00PM - 4:30PM,Academic Health Center 3 - 406,Hector Huerta,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
OTH 5430L - Biomechanical and Rehabilitative Approaches in Occupational Therapy I - Lab,Th 11:00AM - 1:30PM,Academic Health Center 3 - 406,Hector Huerta,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHI 2010 - Introduction to Philosophy,MoTuWeTh 10:00AM - 11:35AM,Student Acad Success Cntr 202,Kenton Harris,06/17/2024 - 07/26/2024,Modesto A. Maidique Campus
PHI 2100 - Introduction to Logic,MoWe 10:00AM - 1:20PM,Green Library 165,Timothy Aylsworth,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHP 4786 - Existentialism,MoWe 10:00AM - 1:30PM,Charles E. Perry (PC) 432,Celine Leboeuf,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHT 5027 - Clinical Education Seminar,We 9:15AM - 10:30AM,Academic Health Center 3 - 215,Teresa Munecas,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 5182 - Musculoskeletal Diagnosis and Management III,Tu 7:00AM - 10:30AM,Academic Health Center 3 - 410,"Erasmo Alvarez,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 5182 - Musculoskeletal Diagnosis and Management III,Th 12:00PM - 3:30PM,Academic Health Center 3 - 410,"Erasmo Alvarez,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 5182L - Musculoskeletal Diagnosis and Management III Lab,Tu 11:00AM - 2:30PM,Academic Health Center 3 - 410,"Erasmo Alvarez,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 5182L - Musculoskeletal Diagnosis and Management III Lab,Tu 2:40PM - 6:10PM,Academic Health Center 3 - 410,"Erasmo Alvarez,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 5373 - Advanced Therapy Assessment of the Elderly,We 8:00AM - 11:30AM,Academic Health Center 3 - 406,"Mark Rossi,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 5373 - Advanced Therapy Assessment of the Elderly,We 12:30PM - 4:00PM,Academic Health Center 3 - 406,"Mark Rossi,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6127 - Advanced Pathologic Movement Analysis,Tu 9:00AM - 12:30PM,Academic Health Center 3 -407,"Lauren Butler,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6127 - Advanced Pathologic Movement Analysis,Tu 1:00PM - 4:30PM,Academic Health Center 3 - 409,"Lauren Butler,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6165C - Applied Clinical Neuroanatomy,We 1:30PM - 5:20PM,Parking Garage 6 116,"Amanda Thomas,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6169 - Neurological Diagnosis and Management III,Mo 9:00AM - 12:30PM,Academic Health Center 3 - 205,Amanda Thomas,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6169L - Neurological Diagnosis and Management III Lab,Fr 9:00AM - 12:30PM,Academic Health Center 3 - 406,"Amanda Thomas,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6169L - Neurological Diagnosis and Management III Lab,Fr 9:00AM - 12:30PM,Academic Health Center 3 - 410,"Amanda Thomas,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6341 - Diagnosis and Management of Disease,Th 8:00AM - 11:30AM,Academic Health Center 3 - 214,"Mark Rossi,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6341L - Diagnosis and Management of Disease Lab,Mo 8:00AM - 11:30AM,Academic Health Center 3 - 406,"Lisa Roberts,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6341L - Diagnosis and Management of Disease Lab,Mo 12:30PM - 4:00PM,Academic Health Center 3 - 406,"Lisa Roberts,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6547C - Case Management in Physical Therapy I,Th 3:45PM - 5:00PM,Academic Health Center 3 - 410,"Erasmo Alvarez,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6547C - Case Management in Physical Therapy I,Th 3:45PM - 5:00PM,Academic Health Center 3 - 409,"David Capote,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6547C - Case Management in Physical Therapy I,We 4:30PM - 5:45PM,Academic Health Center 3 - 410,"Max Riveros,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHT 6547C - Case Management in Physical Therapy I,Th 12:30PM - 1:45PM,Academic Health Center 3 -407,"Erasmo Alvarez,",05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
AST 1002 - Descriptive Astronomy,TuTh 10:00AM - 11:35AM,Owa Ehan 134,Tigran Abrahamyan,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
AST 1002L - Descriptive Astronomy Lab,Tu 11:45AM - 2:45PM,STOCKER ASTROSCIENCE CENTER,Tigran Abrahamyan,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
AST 1002L - Descriptive Astronomy Lab,Th 11:45AM - 2:45PM,STOCKER ASTROSCIENCE CENTER,Tigran Abrahamyan,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
AST 1002L - Descriptive Astronomy Lab,Mo 10:00AM - 1:00PM,STOCKER ASTROSCIENCE CENTER,Tigran Abrahamyan,05/06/2024 - 07/26/2024,Modesto A. Maidique Campus
PHY 2048 - Physics with Calculus I,MoTuWeTh 10:00AM - 12:10PM,Chem & Physics 151,Misak Sargsian,05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,MoFr 8:00AM - 10:20AM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,MoWe 10:30AM - 12:50PM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,MoWe 1:00PM - 3:20PM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,MoWe 3:30PM - 5:50PM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,MoWe 6:00PM - 8:20PM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,TuTh 8:00AM - 10:20AM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
PHY 2048L - General Physics Laboratory I,TuTh 10:30AM - 12:50PM,Chem & Physics 285,"Tolga Erbora,",05/06/2024 - 06/14/2024,Modesto A. Maidique Campus
